uuid,name,stateId,stateCode,stateName,countryId,countryCode,countryName,latitude,longitude,wikiDataId
96402,Sohodol,4750,GJ,Gorj County,181,RO,Romania,45.05531,22.88194,Q12154745
96478,Stăneşti,4750,GJ,Gorj County,181,RO,Romania,45.11667,23.25,Q2718346
96425,Stejari,4750,GJ,Gorj County,181,RO,Romania,44.76667,23.68333,Q769844
96430,Sterpoaia,4750,GJ,Gorj County,181,RO,Romania,44.79058,23.43601,Q12157810
96440,Stoina,4750,GJ,Gorj County,181,RO,Romania,44.68333,23.63333,Q2717755
97111,Ţânţăreni,4750,GJ,Gorj County,181,RO,Romania,44.6,23.48333,Q2538927
96582,Târgu Cărbuneşti,4750,GJ,Gorj County,181,RO,Romania,44.95,23.51667,Q16898233
96584,Târgu Jiu,4750,GJ,Gorj County,181,RO,Romania,45.05,23.28333,Q16898233
106080,Teleşti,4750,GJ,Gorj County,181,RO,Romania,45,23.08333,Q2717887
97104,Ţicleni,4750,GJ,Gorj County,181,RO,Romania,44.88333,23.4,Q2605875
106107,Tismana,4750,GJ,Gorj County,181,RO,Romania,45.05,22.96667,Q842210
96552,Turburea,4750,GJ,Gorj County,181,RO,Romania,44.71667,23.51667,Q2606841
96553,Turceni,4750,GJ,Gorj County,181,RO,Romania,44.68333,23.36667,Q2606841
96555,Turcineşti,4750,GJ,Gorj County,181,RO,Romania,45.1,23.33333,Q2717399
96673,Urdari,4750,GJ,Gorj County,181,RO,Romania,44.8,23.3,Q2717917
96957,Văgiuleşti,4750,GJ,Gorj County,181,RO,Romania,44.71667,23.08333,Q2718327
96737,Valea Mare,4750,GJ,Gorj County,181,RO,Romania,45.11263,23.08004,Q2192326
96812,Vierșani,4750,GJ,Gorj County,181,RO,Romania,44.87875,23.5312,Q12093621
96869,Vlăduleni,4750,GJ,Gorj County,181,RO,Romania,44.88857,23.23727,Q12089908
96884,Voiteștii din Vale,4750,GJ,Gorj County,181,RO,Romania,45.08746,23.42145,Q12090246
90003,Atid,4749,HR,Harghita County,181,RO,Romania,46.45,25.05,Q113490
90010,Avrămeşti,4749,HR,Harghita County,181,RO,Romania,46.33333,25.01667,Q597570
90493,Băile Tuşnad,4749,HR,Harghita County,181,RO,Romania,46.15,25.85,Q12082521
90503,Bălan,4749,HR,Harghita County,181,RO,Romania,46.6505,25.80834,Q1080875
90054,Bancu,4749,HR,Harghita County,181,RO,Romania,46.30291,25.94422,Q713722
90134,Bilbor,4749,HR,Harghita County,181,RO,Romania,47.05,25.51667,Q134153
90234,Borsec,4749,HR,Harghita County,181,RO,Romania,46.95,25.56667,Q1097085
90323,Brădeşti,4749,HR,Harghita County,181,RO,Romania,46.35,25.35,Q999873
93863,Căpâlniţa,4749,HR,Harghita County,181,RO,Romania,46.36667,25.51667,Q1069260
93820,Cârţa,4749,HR,Harghita County,181,RO,Romania,46.53333,25.75,Q1093083
90694,Ciceu,4749,HR,Harghita County,181,RO,Romania,46.41328,25.78204,Q1069815
90739,Ciucani,4749,HR,Harghita County,181,RO,Romania,46.25701,25.94744,Q713389
90742,Ciucsângeorgiu,4749,HR,Harghita County,181,RO,Romania,46.31667,25.95,Q876030
90749,Ciumani,4749,HR,Harghita County,181,RO,Romania,46.68333,25.51667,Q523482
90901,Comuna Atid,4749,HR,Harghita County,181,RO,Romania,46.45844,25.04357,Q5056483
90907,Comuna Avrămeşti,4749,HR,Harghita County,181,RO,Romania,46.364,25.03223,Q116292
90987,Comuna Bilbor,4749,HR,Harghita County,181,RO,Romania,47.05615,25.49989,Q16426672
91113,Comuna Brădeşti,4749,HR,Harghita County,181,RO,Romania,46.35788,25.35195,Q16426675
91585,Comuna Căpâlniţa,4749,HR,Harghita County,181,RO,Romania,46.36047,25.51515,Q5063800
91555,Comuna Cârţa,4749,HR,Harghita County,181,RO,Romania,46.54068,25.76275,Q5064008
91330,Comuna Ciceu,4749,HR,Harghita County,181,RO,Romania,46.41271,25.76585,Q16426679
91364,Comuna Ciucsângeorgiu,4749,HR,Harghita County,181,RO,Romania,46.33942,25.9986,Q16426683
91369,Comuna Ciumani,4749,HR,Harghita County,181,RO,Romania,46.67821,25.51825,Q5063916
91430,Comuna Corbu,4749,HR,Harghita County,181,RO,Romania,46.99559,25.65696,Q5062045
91448,Comuna Corund,4749,HR,Harghita County,181,RO,Romania,46.4806,25.2007,Q16426687
91469,Comuna Cozmeni,4749,HR,Harghita County,181,RO,Romania,46.20934,25.94274,Q16426690
91740,Comuna Dăneşti,4749,HR,Harghita County,181,RO,Romania,46.51712,25.74989,Q5058738
91728,Comuna Dârjiu,4749,HR,Harghita County,181,RO,Romania,46.20378,25.17462,Q5052812
91607,Comuna Dealu,4749,HR,Harghita County,181,RO,Romania,46.3707,25.30599,Q5118105
91630,Comuna Ditrău,4749,HR,Harghita County,181,RO,Romania,46.84564,25.5274,Q5057032
91757,Comuna Feliceni,4749,HR,Harghita County,181,RO,Romania,46.27909,25.2743,Q5056945
91784,Comuna Frumoasa,4749,HR,Harghita County,181,RO,Romania,46.44683,25.86759,Q5059467
91983,Comuna Gălăuţaş,4749,HR,Harghita County,181,RO,Romania,46.90028,25.39118,Q12094580
92130,Comuna Joseni,4749,HR,Harghita County,181,RO,Romania,46.69525,25.46114,Q5057410
92225,Comuna Lăzarea,4749,HR,Harghita County,181,RO,Romania,46.76626,25.53875,Q5058917
92148,Comuna Leliceni,4749,HR,Harghita County,181,RO,Romania,46.349,25.84911,Q5056967
92192,Comuna Lueta,4749,HR,Harghita County,181,RO,Romania,46.28724,25.53719,Q5063395
92206,Comuna Lunca de Jos,4749,HR,Harghita County,181,RO,Romania,46.59868,25.96582,Q5058178
92207,Comuna Lunca de Sus,4749,HR,Harghita County,181,RO,Romania,46.51853,25.95575,Q5059030
92215,Comuna Lupeni,4749,HR,Harghita County,181,RO,Romania,46.39565,25.21905,Q5057956
92383,Comuna Mădăraş,4749,HR,Harghita County,181,RO,Romania,46.49472,25.7475,Q12724969
92414,Comuna Mărtiniş,4749,HR,Harghita County,181,RO,Romania,46.22996,25.38756,Q5057090
92259,Comuna Mereşti,4749,HR,Harghita County,181,RO,Romania,46.23458,25.46099,Q5057649
92282,Comuna Mihăileni,4749,HR,Harghita County,181,RO,Romania,46.48874,25.83027,Q5058709
92355,Comuna Mugeni,4749,HR,Harghita County,181,RO,Romania,46.26544,25.19498,Q16426700
92476,Comuna Ocland,4749,HR,Harghita County,181,RO,Romania,46.16242,25.42557,Q5058018
92712,Comuna Pãuleni-Ciuc,4749,HR,Harghita County,181,RO,Romania,46.40073,25.84076,Q5057847
92605,Comuna Plãieşii De Jos,4749,HR,Harghita County,181,RO,Romania,46.21626,26.09436,Q12140915
92662,Comuna Porumbeni,4749,HR,Harghita County,181,RO,Romania,46.27415,25.12006,Q13470064
92668,Comuna Praid,4749,HR,Harghita County,181,RO,Romania,46.54844,25.14717,Q5059444
92740,Comuna Racu,4749,HR,Harghita County,181,RO,Romania,46.45397,25.77098,Q5058297
92764,Comuna Remetea,4749,HR,Harghita County,181,RO,Romania,46.81908,25.42286,Q5064072
93080,Comuna Săcel,4749,HR,Harghita County,181,RO,Romania,46.32872,24.91795,Q5057061
93051,Comuna Sâncrăieni,4749,HR,Harghita County,181,RO,Romania,46.30575,25.8459,Q5056249
93052,Comuna Sândominic,4749,HR,Harghita County,181,RO,Romania,46.57933,25.79305,Q5056195
93055,Comuna Sânmartin,4749,HR,Harghita County,181,RO,Romania,46.26368,25.95348,Q5056716
93065,Comuna Sânsimion,4749,HR,Harghita County,181,RO,Romania,46.25015,25.89196,Q16426712
93068,Comuna Sântimbru,4749,HR,Harghita County,181,RO,Romania,46.27664,25.81054,Q5064216
93107,Comuna Sărmaş,4749,HR,Harghita County,181,RO,Romania,46.8868,25.44289,Q12152398
92880,Comuna Satu Mare,4749,HR,Harghita County,181,RO,Romania,46.34082,25.38378,Q5056276
92915,Comuna Secuieni,4749,HR,Harghita County,181,RO,Romania,46.27623,24.96946,Q16426709
92927,Comuna Siculeni,4749,HR,Harghita County,181,RO,Romania,46.43537,25.75409,Q5063726
92937,Comuna Simoneşti,4749,HR,Harghita County,181,RO,Romania,46.35466,25.11325,Q5090172
93024,Comuna Subcetate,4749,HR,Harghita County,181,RO,Romania,46.85645,25.40652,Q5058207
93040,Comuna Suseni,4749,HR,Harghita County,181,RO,Romania,46.6435,25.56479,Q5056921
93166,Comuna Tomeşti,4749,HR,Harghita County,181,RO,Romania,46.55617,25.77922,Q5055963
93204,Comuna Tulgheş,4749,HR,Harghita County,181,RO,Romania,46.92544,25.75328,Q12162787
93221,Comuna Tuşnad,4749,HR,Harghita County,181,RO,Romania,46.20745,25.90305,Q5057937
93257,Comuna Ulieş,4749,HR,Harghita County,181,RO,Romania,46.21153,25.27048,Q5058039
93467,Comuna Vărşag,4749,HR,Harghita County,181,RO,Romania,46.53155,25.339,Q5057307
93408,Comuna Voşlãbeni,4749,HR,Harghita County,181,RO,Romania,46.63582,25.65282,Q16426718
93475,Comuna Zetea,4749,HR,Harghita County,181,RO,Romania,46.46047,25.42823,Q5057599
93619,Corbu,4749,HR,Harghita County,181,RO,Romania,46.98333,25.7,Q1029385
93651,Corund,4749,HR,Harghita County,181,RO,Romania,46.46667,25.18333,Q1092821
93685,Cozmeni,4749,HR,Harghita County,181,RO,Romania,46.22678,25.94209,Q1070929
93727,Cristuru Secuiesc,4749,HR,Harghita County,181,RO,Romania,46.28333,25.03333,Q725608
94128,Dăneşti,4749,HR,Harghita County,181,RO,Romania,46.51667,25.75,Q875814
94109,Dârjiu,4749,HR,Harghita County,181,RO,Romania,46.2,25.2,Q1011624
93900,Dealu,4749,HR,Harghita County,181,RO,Romania,46.4,25.3,Q1070197
93941,Ditrău,4749,HR,Harghita County,181,RO,Romania,46.81667,25.51667,Q906482
94140,Eliseni,4749,HR,Harghita County,181,RO,Romania,46.29235,24.93724,Q714072
94155,Feliceni,4749,HR,Harghita County,181,RO,Romania,46.26667,25.26667,Q999077
94172,Filiaș,4749,HR,Harghita County,181,RO,Romania,46.27075,25.0212,Q713350
94206,Frumoasa,4749,HR,Harghita County,181,RO,Romania,46.45,25.85,Q876125
94506,Gălăuţaş,4749,HR,Harghita County,181,RO,Romania,46.91667,25.43333,Q1007891
94303,Gheorgheni,4749,HR,Harghita County,181,RO,Romania,46.72292,25.60055,Q2541058
94545,Hodoșa,4749,HR,Harghita County,181,RO,Romania,46.86558,25.4462,Q1029365
94663,Imper,4749,HR,Harghita County,181,RO,Romania,46.21667,26.1,Q714035
94669,Ineu,4749,HR,Harghita County,181,RO,Romania,46.5453,25.76357,Q829853
94748,Joseni,4749,HR,Harghita County,181,RO,Romania,46.7,25.5,Q1020617
94900,Lăzarea,4749,HR,Harghita County,181,RO,Romania,46.75,25.53333,Q1029395
94775,Leliceni,4749,HR,Harghita County,181,RO,Romania,46.34713,25.84782,Q876066
94844,Lueta,4749,HR,Harghita County,181,RO,Romania,46.26667,25.48333,Q1090746
94871,Lunca de Jos,4749,HR,Harghita County,181,RO,Romania,46.56667,25.98333,Q1020620
94872,Lunca de Sus,4749,HR,Harghita County,181,RO,Romania,46.53333,25.96667,Q1029575
94885,Lupeni,4749,HR,Harghita County,181,RO,Romania,46.38333,25.21667,Q996501
95235,Mădăraș,4749,HR,Harghita County,181,RO,Romania,46.49472,25.7475,Q875852
95280,Mărtiniş,4749,HR,Harghita County,181,RO,Romania,46.23333,25.38333,Q642273
94955,Mereşti,4749,HR,Harghita County,181,RO,Romania,46.23333,25.45,Q650353
94973,Miercurea-Ciuc,4749,HR,Harghita County,181,RO,Romania,46.35,25.8,Q16898293
94992,Mihăileni,4749,HR,Harghita County,181,RO,Romania,46.46667,25.81667,Q876070
95028,Misentea,4749,HR,Harghita County,181,RO,Romania,46.32714,25.89506,Q713657
95099,Mugeni,4749,HR,Harghita County,181,RO,Romania,46.25,25.21667,Q855021
95104,Municipiul  Topliţa,4749,HR,Harghita County,181,RO,Romania,46.93701,25.36052,Q912235
95145,Municipiul Gheorgheni,4749,HR,Harghita County,181,RO,Romania,46.72268,25.59917,Q754724
95156,Municipiul Miercurea Ciuc,4749,HR,Harghita County,181,RO,Romania,46.36091,25.79985,Q193420
95160,Municipiul Odorheiu Secuiesc,4749,HR,Harghita County,181,RO,Romania,46.30646,25.29551,Q623099
95340,Nicolești,4749,HR,Harghita County,181,RO,Romania,46.43918,25.84446,Q569924
95393,Ocland,4749,HR,Harghita County,181,RO,Romania,46.16667,25.41667,Q1096376
95397,Ocna de Jos,4749,HR,Harghita County,181,RO,Romania,46.52635,25.12945,Q679619
95398,Ocna de Sus,4749,HR,Harghita County,181,RO,Romania,46.52729,25.15131,Q713690
95410,Odorheiu Secuiesc,4749,HR,Harghita County,181,RO,Romania,46.3,25.3,Q1093639
95485,Oraş Bãile Tuşnad,4749,HR,Harghita County,181,RO,Romania,46.14707,25.86013,Q837968
95486,Oraş Bãlan,4749,HR,Harghita County,181,RO,Romania,46.6574,25.80554,Q789811
95467,Oraş Borsec,4749,HR,Harghita County,181,RO,Romania,46.96551,25.56173,Q839796
95500,Oraş Cristuru Secuiesc,4749,HR,Harghita County,181,RO,Romania,46.2839,25.04583,Q851056
95620,Oraş Vlãhiţa,4749,HR,Harghita County,181,RO,Romania,46.37412,25.57625,Q935846
96028,Păuleni-Ciuc,4749,HR,Harghita County,181,RO,Romania,46.4,25.83333,Q875967
95923,Porumbenii Mari,4749,HR,Harghita County,181,RO,Romania,46.27549,25.1362,Q6302252
95938,Praid,4749,HR,Harghita County,181,RO,Romania,46.55,25.13333,Q1077203
96049,Racu,4749,HR,Harghita County,181,RO,Romania,46.45178,25.7606,Q875975
96081,Remetea,4749,HR,Harghita County,181,RO,Romania,46.78333,25.45,Q1029387
105991,Săcel,4749,HR,Harghita County,181,RO,Romania,46.3,24.93333,Q420507
96524,Sâncrai,4749,HR,Harghita County,181,RO,Romania,46.36667,25.31667,Q714311
96527,Sâncrăieni,4749,HR,Harghita County,181,RO,Romania,46.31439,25.83941,Q876046
96528,Sândominic,4749,HR,Harghita County,181,RO,Romania,46.584,25.78028,Q509836
96533,Sânmartin,4749,HR,Harghita County,181,RO,Romania,46.26667,25.93333,Q876091
96546,Sânsimion,4749,HR,Harghita County,181,RO,Romania,46.25,25.88333,Q876097
105978,Sântimbru,4749,HR,Harghita County,181,RO,Romania,46.28126,25.85439,Q876033
106032,Sărmaş,4749,HR,Harghita County,181,RO,Romania,46.88333,25.46667,Q1090700
96255,Satu Mare,4749,HR,Harghita County,181,RO,Romania,46.34082,25.38378,Q1044067
96335,Siculeni,4749,HR,Harghita County,181,RO,Romania,46.41667,25.75,Q223664
96349,Simoneşti,4749,HR,Harghita County,181,RO,Romania,46.33333,25.1,Q371137
96486,Subcetate,4749,HR,Harghita County,181,RO,Romania,46.85,25.45,Q289568
96510,Suseni,4749,HR,Harghita County,181,RO,Romania,46.66667,25.55,Q1029408
96625,Tăureni,4749,HR,Harghita County,181,RO,Romania,46.26667,25.25,Q15931292
106123,Tomești,4749,HR,Harghita County,181,RO,Romania,46.55617,25.77922,Q876103
106174,Tulgheş,4749,HR,Harghita County,181,RO,Romania,46.95,25.76667,Q612477
96574,Tuşnad,4749,HR,Harghita County,181,RO,Romania,46.2,25.9,Q743547
96575,Tușnadu Nou,4749,HR,Harghita County,181,RO,Romania,46.19364,25.88757,Q1412307
96707,Vale,4749,HR,Harghita County,181,RO,Romania,46.9491,25.37869,Q1093240
96748,Valea Rece,4749,HR,Harghita County,181,RO,Romania,46.62082,25.95827,Q12087564
96757,Valea Strâmbă,4749,HR,Harghita County,181,RO,Romania,46.69429,25.59956,Q427384
96976,Vărşag,4749,HR,Harghita County,181,RO,Romania,46.51667,25.35,Q1075741
96870,Vlăhiţa,4749,HR,Harghita County,181,RO,Romania,46.35,25.51667,Q12089908
96895,Voșlăbeni,4749,HR,Harghita County,181,RO,Romania,46.65,25.63333,Q1092183
96988,Zencani,4749,HR,Harghita County,181,RO,Romania,46.927,25.33411,Q15933798
96990,Zetea,4749,HR,Harghita County,181,RO,Romania,46.38333,25.36667,Q1096335
89965,Aninoasa,4721,HD,Hunedoara County,181,RO,Romania,45.40924,23.31505,Q16898320
90476,Băcia,4721,HD,Hunedoara County,181,RO,Romania,45.8,23.01667,Q852600
90033,Baia de Criş,4721,HD,Hunedoara County,181,RO,Romania,46.16667,22.71667,Q15296381
90497,Băiţa,4721,HD,Hunedoara County,181,RO,Romania,46.03333,22.9,Q221417
90051,Balşa,4721,HD,Hunedoara County,181,RO,Romania,46.03333,23.11667,Q789736
90537,Băniţa,4721,HD,Hunedoara County,181,RO,Romania,45.45,23.26667,Q12081936
90063,Baru,4721,HD,Hunedoara County,181,RO,Romania,45.47218,23.16271,Q809628
90064,Baru Mic,4721,HD,Hunedoara County,181,RO,Romania,45.46667,23.15,Q31911826
90066,Barza,4721,HD,Hunedoara County,181,RO,Romania,46.1199,22.85695,Q6487774
90553,Bătrâna,4721,HD,Hunedoara County,181,RO,Romania,45.78333,22.58333,Q5064626
90111,Beriu,4721,HD,Hunedoara County,181,RO,Romania,45.78333,23.18333,Q5054562
90167,Blăjeni,4721,HD,Hunedoara County,181,RO,Romania,46.23333,22.9,Q5065634
90255,Boşorod,4721,HD,Hunedoara County,181,RO,Romania,45.68333,23.08333,Q5053732
90260,Brad,4721,HD,Hunedoara County,181,RO,Romania,46.13333,22.78333,Q16898312
90338,Brănişca,4721,HD,Hunedoara County,181,RO,Romania,45.91667,22.78333,Q12084779
90278,Brazi,4721,HD,Hunedoara County,181,RO,Romania,45.48716,22.8404,Q6486112
90298,Bretea Română,4721,HD,Hunedoara County,181,RO,Romania,45.66085,23.01739,Q5054429
90345,Buceş,4721,HD,Hunedoara County,181,RO,Romania,46.18333,22.93333,Q5065682
90351,Bucium-Orlea,4721,HD,Hunedoara County,181,RO,Romania,45.58333,22.96667,Q3178687
90364,Bucureşci,4721,HD,Hunedoara County,181,RO,Romania,46.13333,22.9,Q5065959
90406,Bulzeștii de Sus,4721,HD,Hunedoara County,181,RO,Romania,46.3007,22.76118,Q5054394
90413,Bunila,4721,HD,Hunedoara County,181,RO,Romania,45.7,22.66667,Q5064659
90418,Burjuc,4721,HD,Hunedoara County,181,RO,Romania,45.95,22.48333,Q5054314
93831,Călan,4721,HD,Hunedoara County,181,RO,Romania,45.73333,22.98333,Q755333
93811,Cârjiţi,4721,HD,Hunedoara County,181,RO,Romania,45.85,22.83333,Q5066019
93875,Căstău,4721,HD,Hunedoara County,181,RO,Romania,45.81465,23.21173,Q755732
90622,Cerbăl,4721,HD,Hunedoara County,181,RO,Romania,45.78333,22.71667,Q5053353
90640,Certeju de Sus,4721,HD,Hunedoara County,181,RO,Romania,45.96667,22.96667,Q5065771
91205,Comuna Băcia,4721,HD,Hunedoara County,181,RO,Romania,45.80832,23.0253,Q5062900
90918,Comuna Baia de Criş,4721,HD,Hunedoara County,181,RO,Romania,46.18227,22.70027,Q543387
91209,Comuna Băiţa,4721,HD,Hunedoara County,181,RO,Romania,46.02424,22.89087,Q12081678
90932,Comuna Balşa,4721,HD,Hunedoara County,181,RO,Romania,46.04738,23.06886,Q5054485
91235,Comuna Băniţa,4721,HD,Hunedoara County,181,RO,Romania,45.45636,23.23214,Q790046
90938,Comuna Baru,4721,HD,Hunedoara County,181,RO,Romania,45.47912,23.15132,Q5063993
91246,Comuna Bătrâna,4721,HD,Hunedoara County,181,RO,Romania,45.80901,22.58859,Q779615
90970,Comuna Beriu,4721,HD,Hunedoara County,181,RO,Romania,45.76347,23.23126,Q793937
91010,Comuna Blăjeni,4721,HD,Hunedoara County,181,RO,Romania,46.25491,22.90335,Q804494
91069,Comuna Boşorod,4721,HD,Hunedoara County,181,RO,Romania,45.63805,23.1299,Q848248
91124,Comuna Brănişca,4721,HD,Hunedoara County,181,RO,Romania,45.97185,22.76723,Q849028
91096,Comuna Bretea Română,4721,HD,Hunedoara County,181,RO,Romania,45.66021,23.01665,Q910527
91126,Comuna Buceş,4721,HD,Hunedoara County,181,RO,Romania,46.1913,22.97718,Q850705
91139,Comuna Bucureşci,4721,HD,Hunedoara County,181,RO,Romania,46.12392,22.93047,Q851711
91161,Comuna Bulzeştii De Sus,4721,HD,Hunedoara County,181,RO,Romania,46.29383,22.77766,Q999083
91167,Comuna Bunila,4721,HD,Hunedoara County,181,RO,Romania,45.69454,22.65763,Q852006
91170,Comuna Burjuc,4721,HD,Hunedoara County,181,RO,Romania,45.971,22.50164,Q852254
91550,Comuna Cârjiţi,4721,HD,Hunedoara County,181,RO,Romania,45.84678,22.83467,Q1065961
91287,Comuna Cerbăl,4721,HD,Hunedoara County,181,RO,Romania,45.78603,22.68059,Q871809
91297,Comuna Certeju de Sus,4721,HD,Hunedoara County,181,RO,Romania,45.97437,22.98863,Q999105
91505,Comuna Crişcior,4721,HD,Hunedoara County,181,RO,Romania,46.12326,22.8659,Q1121103
91613,Comuna Densuş,4721,HD,Hunedoara County,181,RO,Romania,45.56403,22.77805,Q903830
91633,Comuna Dobra,4721,HD,Hunedoara County,181,RO,Romania,45.88654,22.58817,Q907242
91837,Comuna General Berthelot,4721,HD,Hunedoara County,181,RO,Romania,45.61164,22.88795,Q664240
91840,Comuna Ghelari,4721,HD,Hunedoara County,181,RO,Romania,45.7181,22.77414,Q1029133
91958,Comuna Gurasada,4721,HD,Hunedoara County,181,RO,Romania,45.98515,22.58854,Q1022820
92045,Comuna Hărău,4721,HD,Hunedoara County,181,RO,Romania,45.90555,22.98136,Q1034251
92070,Comuna Ilia,4721,HD,Hunedoara County,181,RO,Romania,45.94059,22.67861,Q1096212
92218,Comuna Lãpugiu De Jos,4721,HD,Hunedoara County,181,RO,Romania,45.89222,22.45747,Q678246
92146,Comuna Lelese,4721,HD,Hunedoara County,181,RO,Romania,45.73754,22.68923,Q1128833
92202,Comuna Lunca Cernii De Jos,4721,HD,Hunedoara County,181,RO,Romania,45.64302,22.58438,Q678638
92210,Comuna Luncoiu De Jos,4721,HD,Hunedoara County,181,RO,Romania,46.06807,22.79112,Q678325
92413,Comuna Mărtineşti,4721,HD,Hunedoara County,181,RO,Romania,45.79278,23.11998,Q1089935
92513,Comuna Orăştioara de Sus,4721,HD,Hunedoara County,181,RO,Romania,45.7015,23.18208,Q5053550
92561,Comuna Pestişu Mic,4721,HD,Hunedoara County,181,RO,Romania,45.80178,22.83551,Q999380
92693,Comuna Pui,4721,HD,Hunedoara County,181,RO,Romania,45.51086,23.08463,Q1022837
92836,Comuna Răchitova,4721,HD,Hunedoara County,181,RO,Romania,45.60982,22.76739,Q1084732
92747,Comuna Rapoltu Mare,4721,HD,Hunedoara County,181,RO,Romania,45.87904,23.11543,Q1189281
92827,Comuna Râu de Mori,4721,HD,Hunedoara County,181,RO,Romania,45.50717,22.86463,Q1021928
92770,Comuna Ribiţa,4721,HD,Hunedoara County,181,RO,Romania,46.20595,22.79638,Q1189096
92783,Comuna Romos,4721,HD,Hunedoara County,181,RO,Romania,45.82922,23.30902,Q1188184
93075,Comuna Sãlaşu De Sus,4721,HD,Hunedoara County,181,RO,Romania,45.50425,22.97422,Q999551
93069,Comuna Sântămăria-Orlea,4721,HD,Hunedoara County,181,RO,Romania,45.58333,22.96667,Q1022831
92876,Comuna Sarmizegetusa,4721,HD,Hunedoara County,181,RO,Romania,45.50996,22.76955,Q1069821
93538,Comuna Şoimuş,4721,HD,Hunedoara County,181,RO,Romania,45.94589,22.86298,Q1093059
93139,Comuna Teliucu Inferior,4721,HD,Hunedoara County,181,RO,Romania,45.69866,22.87925,Q679675
93167,Comuna Tomeşti,4721,HD,Hunedoara County,181,RO,Romania,46.22454,22.67017,Q2607633
93177,Comuna Topliţa,4721,HD,Hunedoara County,181,RO,Romania,45.66897,22.77399,Q1090016
93184,Comuna Toteşti,4721,HD,Hunedoara County,181,RO,Romania,45.57137,22.89023,Q1093075
93212,Comuna Turdaş,4721,HD,Hunedoara County,181,RO,Romania,45.84766,23.13189,Q1087553
93462,Comuna Vălişoara,4721,HD,Hunedoara County,181,RO,Romania,46.02285,22.82527,Q1188221
93337,Comuna Vaţa De Jos,4721,HD,Hunedoara County,181,RO,Romania,46.18432,22.58002,Q684741
93349,Comuna Veţel,4721,HD,Hunedoara County,181,RO,Romania,45.87424,22.76738,Q1021932
93407,Comuna Vorţa,4721,HD,Hunedoara County,181,RO,Romania,46.03672,22.67226,Q1092567
93471,Comuna Zam,4721,HD,Hunedoara County,181,RO,Romania,46.0458,22.48786,Q145296
93734,Crişcior,4721,HD,Hunedoara County,181,RO,Romania,46.11667,22.86667,Q5053674
93726,Cristur,4721,HD,Hunedoara County,181,RO,Romania,45.82936,22.94323,Q725608
93919,Densuş,4721,HD,Hunedoara County,181,RO,Romania,45.58333,22.8,Q12100115
93928,Deva,4721,HD,Hunedoara County,181,RO,Romania,45.88333,22.9,Q904440
93949,Dobra,4721,HD,Hunedoara County,181,RO,Romania,45.91667,22.56667,Q5053617
94291,General Berthelot,4721,HD,Hunedoara County,181,RO,Romania,45.61667,22.88333,Q5062771
94292,Geoagiu,4721,HD,Hunedoara County,181,RO,Romania,45.91667,23.2,Q5062771
94298,Ghelari,4721,HD,Hunedoara County,181,RO,Romania,45.71667,22.78333,Q12094572
94469,Gurasada,4721,HD,Hunedoara County,181,RO,Romania,45.95483,22.59491,Q5062241
94608,Hărău,4721,HD,Hunedoara County,181,RO,Romania,45.9,22.95,Q5065504
94609,Hărțăgani,4721,HD,Hunedoara County,181,RO,Romania,46.05012,22.92183,Q588775
94525,Haţeg,4721,HD,Hunedoara County,181,RO,Romania,45.61667,22.95,Q2715832
94578,Hunedoara,4721,HD,Hunedoara County,181,RO,Romania,45.75,22.9,Q12168018
94656,Ilia,4721,HD,Hunedoara County,181,RO,Romania,45.93333,22.65,Q5062445
94689,Iscroni,4721,HD,Hunedoara County,181,RO,Romania,45.37794,23.34201,Q663438
94743,Jiu-Paroșeni,4721,HD,Hunedoara County,181,RO,Romania,45.36175,23.26044,Q14029752
94895,Lăpugiu de Jos,4721,HD,Hunedoara County,181,RO,Romania,45.88333,22.48333,Q5064375
94773,Lelese,4721,HD,Hunedoara County,181,RO,Romania,45.73333,22.7,Q5053438
94862,Lunca Cernii de Jos,4721,HD,Hunedoara County,181,RO,Romania,45.63333,22.61667,Q5054267
94877,Luncoiu de Jos,4721,HD,Hunedoara County,181,RO,Romania,46.1,22.76667,Q5053377
94884,Lupeni,4721,HD,Hunedoara County,181,RO,Romania,45.36029,23.23832,Q16898309
95279,Mărtineşti,4721,HD,Hunedoara County,181,RO,Romania,45.81667,23.13333,Q5064776
95103,Municipiul  Lupeni,4721,HD,Hunedoara County,181,RO,Romania,45.35654,23.22162,Q754728
95105,Municipiul  Vulcan,4721,HD,Hunedoara County,181,RO,Romania,45.37985,23.2748,Q837964
95116,Municipiul Brad,4721,HD,Hunedoara County,181,RO,Romania,46.14073,22.81284,Q841511
95136,Municipiul Deva,4721,HD,Hunedoara County,181,RO,Romania,45.84644,22.93123,Q204850
95148,Municipiul Hunedoara,4721,HD,Hunedoara County,181,RO,Romania,45.76512,22.87538,Q215719
95164,Municipiul Orãştie,4721,HD,Hunedoara County,181,RO,Romania,45.83841,23.19885,Q262472
95167,Municipiul Petroşani,4721,HD,Hunedoara County,181,RO,Romania,45.41963,23.35692,Q746041
95450,Oraş Aninoasa,4721,HD,Hunedoara County,181,RO,Romania,45.39316,23.3302,Q548575
95504,Oraş Cãlan,4721,HD,Hunedoara County,181,RO,Romania,45.7394,23.01035,Q518992
95523,Oraş Geoagiu,4721,HD,Hunedoara County,181,RO,Romania,45.94835,23.20022,Q1017982
95528,Oraş Haţeg,4721,HD,Hunedoara County,181,RO,Romania,45.62512,22.92275,Q837167
